Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
2253	All Data	a286431eaccd0b43aea3ce497dfd5417	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:52:38	America/New_York	35	ATTEMPT				Arithmetic_Operations	jCompoundAssignment_mult	1	2015-09-08 23:52:03	jCompoundAssignment_mult	1	1	CORRECT								IntDataType		MultiplyAssignmentExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC27			CS401Fall20152	21.14	1441756379	
2254	All Data	96f77ac7262d702869eed3eaa8f22105	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:53:22	America/New_York	44	ATTEMPT				Arithmetic_Operations	jVariable1	1	2015-09-08 23:52:38	jVariable1	1	1	CORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																										Single-KC		KC21			CS401Fall20152	7.07	1441756409	
2255	All Data	83ffb95befd34fa19e897913b8c60e7f	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:53:34	America/New_York	12	ATTEMPT				Arithmetic_Operations	jIncrement	1	2015-09-08 23:53:22	jIncrement	1	1	CORRECT								IntDataType		PreIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC57			CS401Fall20152	7.79	1441756422	
2256	All Data	d23ddda917f6ca2e55eb64fbc25348ec	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:54:10	America/New_York	36	ATTEMPT				Arithmetic_Operations	jOperator1	1	2015-09-08 23:53:34	jOperator1	1	1	CORRECT								IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																												Single-KC		KC41			CS401Fall20152	11.71	1441756462	
2257	All Data	1b8bc63df3e1561b0e7c6692514346f7	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:54:27	America/New_York	17	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2015-09-08 23:54:10	jPostIncrement	1	1	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC17			CS401Fall20152	12.67	1441756480	
2258	All Data	e3812e359356bc72116129499c7849c5	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:54:46	America/New_York	19	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2015-09-08 23:54:27	jPostDecrement	1	1	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC71			CS401Fall20152	8.79	1441756495	
2259	All Data	033c6622caef06977121491e433f6dd3	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:55:00	America/New_York	14	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2015-09-08 23:54:46	jPreDecrement	1	1	CORRECT								IntDataType		PreDecrementExpression		SimpleAssignmentExpression																																																																																																Single-KC		KC33			CS401Fall20152	9.01	1441756509	
2260	All Data	dcab6a49bde3384ba5eeac2029dfa376	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:55:14	America/New_York	14	ATTEMPT				Primitive_Data_Types	jDouble1	1	2015-09-08 23:55:00	jDouble1	1	1	CORRECT								AddExpression		DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																								Single-KC		KC78			CS401Fall20152	8.01	1441756522	
2261	All Data	9ada7d3010bca55314f8dfadddd6833d	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:55:26	America/New_York	12	ATTEMPT				Arithmetic_Operations	jMathFuc1	1	2015-09-08 23:55:14	jMathFuc1	1	1	CORRECT								AddExpression		DoubleDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.sqrt																																																																																										Single-KC		KC64			CS401Fall20152	22.09	1441756548	
2262	All Data	c3f41d587e7daded8a6a4a7766dfebc2	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:55:53	America/New_York	27	ATTEMPT				Arithmetic_Operations	jMathFuc2	1	2015-09-08 23:55:26	jMathFuc2	1	1	CORRECT								ExplicitTypeCasting		ExpressionStatement		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.pow																																																																																								Single-KC		KC65			CS401Fall20152	11.86	1441756565	
2263	All Data	62a28781a965456d9b60d0b688ecd77e	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:56:10	America/New_York	17	ATTEMPT				Primitive_Data_Types	jInt_Long	1	2015-09-08 23:55:53	jInt_Long	1	0	INCORRECT								DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.round																																																																																								Single-KC		KC58			CS401Fall20152	22.11	1441756592	
2264	All Data	67a6cfc490a44027b726430ffc5f75b9	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:56:35	America/New_York	25	ATTEMPT				Primitive_Data_Types	jInt_Long	1	2015-09-08 23:55:53	jInt_Long	2	1	CORRECT								DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math.round																																																																																								Single-KC		KC58			CS401Fall20152	7.11	1441756602	
2265	All Data	6b66f30764353b64889761f3e92e9ca0	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:56:51	America/New_York	16	ATTEMPT				Arithmetic_Operations	jMathAbs	1	2015-09-08 23:56:35	jMathAbs	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.abs																																																																																														Single-KC		KC42			CS401Fall20152	13.31	1441756624	
2266	All Data	52547d2bfc8d913cdc950c1069c3f533	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:58:16	America/New_York	85	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2015-09-08 23:56:51	jMathCeil	1	0	INCORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.ceil																																																																																														Single-KC		KC96			CS401Fall20152	15.07	1441756711	
2267	All Data	2f5bfbbed5ce202dae77742a37abb9d7	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:58:32	America/New_York	16	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2015-09-08 23:56:51	jMathCeil	2	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression		java.lang.Math.ceil																																																																																														Single-KC		KC96			CS401Fall20152	10.51	1441756723	
2268	All Data	7297b78e22d1630476a3a31e32952abd	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:58:50	America/New_York	18	ATTEMPT				Constants	jConstants3	1	2015-09-08 23:58:32	jConstants3	1	1	CORRECT								AddExpression		ConstantInvocation		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.Math																																																																																						Single-KC		KC43			CS401Fall20152	13.26	1441756743	
2269	All Data	2df3a2420de14471b83ff5985ea2b65a	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-08 23:59:07	America/New_York	17	ATTEMPT				Arithmetic_Operations	jDivision	1	2015-09-08 23:58:50	jDivision	1	1	CORRECT								AddExpression		DivideExpression		DoubleDataType		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		SimpleVariable		java.lang.Math.round																																																																																						Single-KC		KC2			CS401Fall20152	43.46	1441756790	
2270	All Data	3e789da9e9d8cab73abd4dba9db588bf	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-09 00:08:30	America/New_York	563	ATTEMPT				Strings	jString1	1	2015-09-08 23:59:07	jString1	1	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	31.5	1441757341	
2271	All Data	cc00b26367254545246e0b8bf2678cd9	Stu_c6131a2f580a2c141f478a6a0e40d201	2	2015-09-09 00:09:06	America/New_York	36	ATTEMPT				Strings	jString1	1	2015-09-08 23:59:07	jString1	2	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	68.96	1441757415	
2272	All Data	da25efb8acb82155879de41355bcc550	Stu_c6131a2f580a2c141f478a6a0e40d201	3	2015-09-09 01:36:46	America/New_York	.	ATTEMPT				Strings	jString1	1	2015-09-08 23:59:07	jString1	3	1	CORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	25.59	1441762632	
2273	All Data	7ecd8d644f6703e2134f07ec806ad65a	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:42:16	America/New_York	0	ATTEMPT				Variables	jSimpleVariableTest	1	2015-09-06 15:42:16	jSimpleVariableTest	1	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable																																																																																														Single-KC		KC93			CS401Fall20151	23.51	1441554160	
2274	All Data	316f2f75d6221358982798a607d61387	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:45:57	America/New_York	221	ATTEMPT				Variables	jVariable1_rev	1	2015-09-06 15:42:16	jVariable1_rev	1	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC11			CS401Fall20151	10.12	1441554367	
2275	All Data	f69bef76f7b3d86c4a3ca0c4de87fbeb	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:46:19	America/New_York	22	ATTEMPT				Variables	jVariables2	1	2015-09-06 15:45:57	jVariables2	1	1	CORRECT								AddExpression		IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																										Single-KC		KC38			CS401Fall20151	49.54	1441554429	
2276	All Data	3f620fa531e5a7b34785380c648c24a9	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:47:24	America/New_York	65	ATTEMPT				Variables	jVariables3	1	2015-09-06 15:46:19	jVariables3	1	1	CORRECT								IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																												Single-KC		KC24			CS401Fall20151	20.51	1441554465	
2277	All Data	4901f2f76be68c0f15a811b0f186547a	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:47:54	America/New_York	30	ATTEMPT				Variables	jVariable4_rev	1	2015-09-06 15:47:24	jVariable4_rev	1	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		java.lang.System.out.print																																																																																														Single-KC		KC50			CS401Fall20151	14.43	1441554488	
2278	All Data	3a81ad8ee95ce9f0310ab1115eb6a165	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:48:13	America/New_York	19	ATTEMPT				Variables	jprintlnTest	1	2015-09-06 15:47:54	jprintlnTest	1	0	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC14			CS401Fall20151	6.62	1441554500	
2279	All Data	5157ca83b152db6cc5532b2e39c267b7	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:48:33	America/New_York	20	ATTEMPT				Variables	jprintlnTest	1	2015-09-06 15:47:54	jprintlnTest	2	1	CORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC14			CS401Fall20151	8.4	1441554521	
2280	All Data	4199456ff4daafa1782917b22ab3edcc	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:48:52	America/New_York	19	ATTEMPT				Variables	jVariables5	1	2015-09-06 15:48:33	jVariables5	1	1	CORRECT								SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																										Single-KC		KC98			CS401Fall20151	76.73	1441554609	
2281	All Data	8968986b04efceb5c2ae8793df774b87	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:51:04	America/New_York	132	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-09-06 15:48:52	jUsingDouble	1	0	INCORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC54			CS401Fall20151	19.68	1441554684	
2282	All Data	54b97bd59f49cbb6cf03e1128595e59d	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:51:36	America/New_York	32	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-09-06 15:48:52	jUsingDouble	2	1	CORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC54			CS401Fall20151	7.39	1441554703	
2283	All Data	02d9b50a27cc7ac05d287d1db277956d	Stu_c788d63b03f465ef167d5b29b0f2dfd0	0	2015-09-06 15:51:49	America/New_York	13	ATTEMPT				Primitive_Data_Types	jusingFloat	1	2015-09-06 15:51:36	jusingFloat	1	1	CORRECT								AddExpression		FloatDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC25			CS401Fall20151	23.28	1441554732	
2284	All Data	022cb10a87236487dd54417e1cb54cff	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:30:05	America/New_York	0	ATTEMPT				Variables	jSimpleVariableTest	1	2015-09-05 03:30:05	jSimpleVariableTest	1	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable																																																																																														Single-KC		KC93			CS401Fall20152	23.17	1441423828	
2285	All Data	9bab68b842e0a21418667961f17db992	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:30:39	America/New_York	34	ATTEMPT				Variables	jVariable1_rev	1	2015-09-05 03:30:05	jVariable1_rev	1	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC11			CS401Fall20152	13.2	1441423852	
2286	All Data	e1cfc87a4b9fb43dc8f6815261abc795	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:30:57	America/New_York	18	ATTEMPT				Variables	jVariables2	1	2015-09-05 03:30:39	jVariables2	1	1	CORRECT								AddExpression		IntDataType		MultiplyExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																										Single-KC		KC38			CS401Fall20152	44.79	1441423902	
2287	All Data	2b8c6960366c2307a040a6f4c08d3253	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:31:48	America/New_York	51	ATTEMPT				Variables	jVariables3	1	2015-09-05 03:30:57	jVariables3	1	1	CORRECT								IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																												Single-KC		KC24			CS401Fall20152	7.5	1441423915	
2288	All Data	f3c47443406dc2ff54d19c61737f2e4e	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:32:03	America/New_York	15	ATTEMPT				Variables	jVariable4_rev	1	2015-09-05 03:31:48	jVariable4_rev	1	1	CORRECT								IntDataType		MultiplyExpression		SimpleAssignmentExpression		java.lang.System.out.print																																																																																														Single-KC		KC50			CS401Fall20152	12.71	1441423936	
2289	All Data	ce1fa93ea12f3b8cf6b2062bcb452c6d	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:32:26	America/New_York	23	ATTEMPT				Variables	jprintlnTest	1	2015-09-05 03:32:03	jprintlnTest	1	0	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC14			CS401Fall20152	7.61	1441423954	
2290	All Data	6246599ac6dd8f00938f6830a90bac2c	Stu_d518538e71aa1e2c224b5dd568bba5f0	0	2015-09-05 03:32:49	America/New_York	23	ATTEMPT				Variables	jprintlnTest	1	2015-09-05 03:32:03	jprintlnTest	2	0	INCORRECT								IntDataType		SimpleAssignmentExpression																																																																																																		Single-KC		KC14			CS401Fall20152	4.95	1441423974	
